progress,duration_in_seconds,finished,response_id,q4_1_1,q4_1_2,q4_1_3,q4_2_1,q4_2_2,q4_2_3,q4_3_1,q4_3_2,q4_3_3,q4_4_1,q4_4_2,q4_4_3,q4_5_1,q4_5_2,q4_5_3,q4_6_1,q4_6_2,q4_6_3,q4_7_1,q4_7_2,q4_7_3,q4_8_1,q4_8_2,q4_8_3,q4_9_1,q4_9_2,q4_9_3,q4_10_1,q4_10_2,q4_10_3,q4_11_1,q4_11_2,q4_11_3,q6,q7,q8,q9,q102_1,q102_2,q102_3,q102_4,q102_5,q15_1,q15_2,q15_3,q15_4,q15_5,q62_1,q25_1,q25_2,q25_3,q25_4,q25_5,q25_6,q17,q18,q20,q19,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q24,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q27,q28_1,q28_2,q28_3,q28_4,q28_5,q28_6,q28_7,q28_8,q28_9,q28_10,q28_11,q63_1,q63_2,q63_3,q104_1,q104_2,q104_3,q104_4,q68_2,q69_1,q69_2,q69_3,q69_4,q69_5,q69_6,q69_7,q69_8,q70,q71,q72,q73,q74_1,q74_2,q74_3,q74_4,q74_5,q74_6,q29,q30,q31,q110,fire_rare,fire_privilege,fire_angry,fire_fear,q112,q35,q36,q37,q38,q40,q41,q42,q43,q46,q47,q114_1,q114_2,q114_3,q114_4,q114_5,q114_6,q114_7,q114_8,q114_9,q48,q49_1,q49_2,q49_3,q50_1,q50_2,q50_3,dem101,dem,q109,politcs,q51_1,q51_2,q51_3,q51_4,q51_5,q51_6,q51_7,q51_8,q51_8_text,q52,q52_5_text,q53,q54,q113_first_click,q113_last_click,q113_page_submit,q113_click_count,q55,q56_1,q56_2,q56_3,q56_4,q56_4_text,q78_1,q78_7,q78_2,q78_3,q78_4,q78_6,q78_6_text,q58_1,q58_2,respondent_id,block,attn_q9_pass,attn_q17_pass,attn_q1114_pass,attn_pass_count,duration_sec,d_black_afam_abc,d_native_ind_abc,d_asianam_abc,d_latino_his_abc,d_whiteam_abc,d_mideastam_abc,d_incwomen_abc,d_collegewom_abc,d_enviro_abc,d_feminists_abc,d_proabort_choice_abc,d_abortprov_abc,d_welfare_tanf_abc,d_fstamps_snap_abc,d_unions_abc,d_medicaid_abc,d_medicare_abc,d_unemployed_abc,d_police_abc,d_poorfam_abc,d_wealthy_abc,d_teachers_abc,d_sci_experts_abc,d_child_abc,d_crim_abc,d_incppl_pris_abc,d_homeless_abc,d_immigrants_abc,d_unauth_undoc_abc,d_gunowners_abc,d_voters_abc,d_lgbt_abc,d_trans_abc,d_transkids_abc,d_gunmans_abc,d_ice_abc,d_socmed_abc,d_nra_abc,d_bigbank_abc,d_bigcorp_abc,d_uni_abc,d_comcoll_abc,d_noncit_parent_a,d_incparents_a,d_hsteen_a,d_athiest_a,d_cath_a,d_evan_a,d_jews_a,d_pal_a,d_muslim_a,d_blackwom_a,d_blackmen_a,d_lds_a,d_longcov_a,d_exon_a,d_weed_a,d_opioid_a,d_whitecol_a,d_tech_a,d_smokers_a,d_genx_a,d_boomer_a,d_mill_a,d_genz_a,d_metoo_b,d_christnat_b,d_ruralam_b,d_urbanam_b,d_suburbam_b,d_billion_b,d_blm_b,d_maga_b,d_progs_b,d_soc_b,d_proudboys_b,d_attnys_b,d_military_b,d_vets_b,d_solds_b,d_essentials_b,d_nurses_b,d_drs_b,d_dems_b,d_reps_b,d_media_b,d_bluecol_c,d_working_c,d_midclass_c,d_migrantwork_c,d_smallbiz_c,d_taxpayers_c,d_elderly_c,d_moms_c,d_retires_c,d_sexoffenders_c,d_sexhar_vict_c,d_sexharrasser_c,d_formerlyinc_c,d_homeown_c,d_regufee_c,d_gunvi_vict_c,d_polbrut_vict_c,d_unins_c,d_mentill_c,d_aids_c,d_gay_c,d_lesbians_c,desor,impact,contact_pattern,penalpoint,penalpoint_ord,q25_1_ord,prisonpen_1,prisonpen_5,prisonpen,q25_2_ord,q25_3_ord,q25_4_ord,q25_6_ord,q23_2_ord,q23_7_ord,q23_2_rev,q23_7_rev,q25_2_rev,q25_3_rev,q25_4_rev,q25_6_rev,prisonhelp,variancehelp,sdhelp,Black,Hispanic,White,OtherRace,Republican,Democrat,fiscal_ideology,social_ideology,trans_id,gender,desor_z,desor_core,desor_core_z,desor_ext,desor_ext_z,incarc,knowincarc,noincarc,vict
100,1742,1,R_6KTl2V3dY4eLfud,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,1,1,2,1,1,8,7,10,9,8,4,2,2,4,2,4,2,purple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iPdb818e6b7e2f8118,C,TRUE,TRUE,TRUE,3,1742,58,99,50,0,100,50,100,48,0,1,0,0,2,0,98,100,84,100,100,100,0,100,100,100,0,50,100,50,0,100,100,1,0,0,100,1,0,100,0,0,49,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,97,97,51,100,100,100,100,100,50,95,0,96,96,100,100,98,50,100,0,0,0,62.36363636363637,0,001001,4,Neutral (4),Favor,2,4,3,Favor,Strongly oppose,Favor,Favor,NA,NA,NA,NA,3,1,3,3,2.5,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.2230091151337223,59.55555555555556,-0.3745727053656938,62.36363636363637,-0.22594646081309144,0,0,1,0
100,1201,1,R_3LexiNTHOeoyfvz,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,NA,NA,NA,4,1,1,2,1,1,9,10,10,10,10,4,2,2,3,2,1,2,purple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iPb26e361c9cbacf05,B,TRUE,TRUE,TRUE,3,1201,92,87,91,78,83,77,51,93,84,80,91,66,63,98,90,98,92,85,78,89,67,94,94,96,50,50,85,50,25,76,95,79,50,51,77,86,95,63,71,74,87,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,72,97,96,94,50,95,62,86,86,91,76,96,98,93,95,91,94,89,73,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.11111111111111,0,001010,4,Neutral (4),Favor,2,1,1.5,Favor,Oppose,Favor,Favor,NA,NA,NA,NA,3,2,3,3,2.75,0.25,0.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.4924879427929029,76.11111111111111,0.48759934539723926,76.11111111111111,0.4893484535167444,0,0,1,0
100,1501,1,R_3afZBHPpYH666lB,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,7,6,6,6,6,2,4,1,1,1,1,1,purple,1,1,1,2,3,1,1,3,1,2,1,1,3,1,1,3,1,1,4,1,4,1,1,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,7,2,2,5,2,3,3,1,1,4,3,3,3,3,3,2,2,4,4,4,4,4,1,2,3,3,4,2,1,4,NA,2,2,3,2,3,4,4,3,1,1,5,6,5,6,6,6,6,6,6,3,0,1,1,1,0,0,1,NA,2,5,1,0,0,0,0,0,0,0,-99,1,-99,1,4,1.482,3.88,4.622,4,2,1,0,0,0,-99,1,0,0,0,0,0,-99,3098,3113,iP696d03ebdcb88bae,A,TRUE,TRUE,TRUE,3,1501,70,80,70,80,70,70,70,70,80,50,70,20,60,80,60,80,90,80,90,90,30,60,70,90,20,70,90,70,70,60,60,70,60,60,20,60,60,60,40,30,70,60,60,70,70,60,50,50,70,60,70,70,70,60,90,70,60,70,50,50,60,70,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0,001001,6,Punish (6),Strongly oppose,4,1,2.5,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Favor,Favor,2,2,4,4,4,4,3.3333333333333335,0,0,0,0,1,0,1,0,5,5,0,0,0.5387507944442936,78.88888888888889,0.6322590854581337,77,0.5355982348988351,0,0,1,0
100,1770,1,R_6jNf2uqBTgUMDmo,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,8,8,8,8,8,5,5,5,5,5,5,5,purple,2,3,2,6,6,6,4,6,4,6,1,1,3,3,3,3,1,3,3,2,3,3,5,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,-99,2,2,3,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,2,4,4,3,1,2,1,2,4,2,3,NA,2,4,2,2,3,3,3,3,3,3,5,6,6,6,6,6,6,6,6,3,1,0,0,1,0,0,1,NA,3,3,1,0,0,0,0,0,0,0,-99,1,-99,2,2,3.872,8.079,10.165,2,2,1,0,0,0,-99,1,0,0,0,0,0,-99,1011,38,iPe43ea8f8aa7e5714,B,TRUE,TRUE,TRUE,3,1770,64,56,47,47,57,60,48,58,52,53,58,44,42,45,55,55,57,57,53,47,47,53,65,54,53,51,53,43,49,38,43,NA,36,58,39,61,56,56,47,57,46,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,46,45,45,55,54,49,38,36,47,46,47,41,NA,56,49,54,56,56,52,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.77777777777778,0,001001,3,Rehab (3),Don't know,NA,NA,NA,Don't know,Don't know,Don't know,Don't know,Favor,Favor,2,2,5,5,5,5,4,4.266666666666667,2.065591117977289,0,0,1,0,1,0,3,3,0,0,-0.8780490373795528,49.77777777777778,-0.8837749903800435,49.77777777777778,-0.8808013199276952,0,0,1,0
100,2084,1,R_5VLIcMHJFCdGtrj,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,NA,NA,NA,4,1,1,2,2,1,9,10,10,10,10,2,3,2,2,1,1,2,Purple,2,2,2,2,1,1,2,1,2,2,3,1,1,2,1,2,1,1,4,4,3,1,2,4,3,1,1,1,1,1,2,2,2,1,2,2,2,2,2,3,4,1,2,2,2,2,3,2,2,4,3,2,1,3,2,2,2,3,3,2,2,2,4,3,2,2,3,2,2,3,NA,2,4,2,3,4,4,3,2,3,3,4,6,5,6,6,6,6,5,6,3,0,1,1,1,0,0,4,NA,NA,3,1,0,0,0,0,0,0,0,-99,6,-99,2,3,2.343,4.892,7.145,3,2,1,0,0,0,-99,1,0,0,0,0,0,-99,3002,511,iP7a2ba62857d13219,A,TRUE,TRUE,TRUE,3,2084,50,50,50,50,50,50,50,80,60,50,50,50,60,60,40,60,90,70,50,70,20,80,50,90,40,40,60,60,30,30,50,50,50,40,10,40,10,30,10,30,50,60,60,60,70,50,50,50,50,50,50,50,50,50,60,70,60,40,50,50,10,40,70,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,0,001010,6,Punish (6),Oppose,3,1,2,Favor,Favor,Strongly favor,Favor,Favor,Favor,2,2,3,3,4,3,2.8333333333333335,0.3,0.5477225575051661,0,0,1,0,0,0,3,3,0,0,-0.24193482717292783,62.22222222222222,-0.23569935490723493,62,-0.24486682592394693,0,0,1,0
100,1464,1,R_5JLCGILSyJKGXWi,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,8,10,10,10,10,4,5,1,4,1,5,1,purple,1,1,1,1,3,2,2,3,2,2,1,1,3,2,1,3,1,1,4,4,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,7,4,4,2,2,2,2,2,3,1,2,1,1,5,1,3,3,3,3,4,1,3,3,4,1,1,4,NA,4,1,4,1,4,4,2,1,6,6,5,4,4,6,6,6,5,5,6,3,0,1,0,1,0,0,2,2,NA,1,1,0,0,0,0,0,1,0,-99,6,-99,2,1,1.656,5.659,6.201,4,2,0,1,0,0,-99,0,0,0,1,0,0,-99,2246,2272,iP8f284b9121ac11e1,A,TRUE,TRUE,TRUE,3,1464,100,100,100,100,0,10,0,100,100,100,100,100,100,100,100,100,100,100,0,100,0,100,100,10,0,80,0,100,100,0,100,100,100,0,0,0,10,0,0,0,0,100,100,100,0,100,0,0,0,0,0,100,100,0,100,100,100,100,100,100,100,0,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,010010,4,Neutral (4),Don't know,NA,NA,NA,Strongly favor,Strongly oppose,Strongly favor,Strongly favor,Favor,Favor,2,2,4,1,4,4,2.8333333333333335,1.5,1.224744871391589,0,1,0,0,0,1,0,0,0,1,1.2153449998458856,88.88888888888889,1.153034149677355,90,1.2120012876119126,0,1,1,0
100,2128,1,R_6MPT6agTOdhsRcd,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,NA,NA,NA,4,1,1,1,1,1,9,10,10,10,10,4,1,5,2,1,5,5,purple,1,1,3,1,1,6,1,6,1,1,1,1,1,3,1,3,1,3,4,5,4,3,3,4,2,1,1,1,2,1,2,3,2,2,2,2,2,2,2,4,4,4,4,6,1,3,1,1,1,3,1,4,3,3,2,2,5,4,3,3,5,5,3,3,3,3,4,3,1,4,NA,1,4,1,4,4,3,3,3,4,4,4,5,4,6,6,6,5,5,6,1,1,0,0,1,0,0,3,NA,NA,3,1,0,0,0,0,0,0,0,-99,2,-99,2,4,3.22,32.877,33.601,3,2,1,0,0,0,-99,1,0,0,0,0,0,-99,1827,1828,iPc14da9ec77cf360f,C,TRUE,TRUE,TRUE,3,2128,100,100,100,100,100,100,50,100,100,53,52,50,100,100,100,54,64,60,100,29,50,100,100,100,53,55,100,27,52,100,100,100,100,100,75,50,48,95,52,50,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,0,100,0,49,100,100,100,100,100,100,100,100,100,71.45454545454545,1,010001,4,Neutral (4),Strongly favor,1,NA,1,Don't know,Favor,Strongly favor,Don't know,Favor,Favor,2,2,5,3,4,5,3.5,3.9,1.97484176581315,0,0,1,0,0,0,2,2,0,0,0.2501336858464117,65.11111111111111,-0.08525322524390413,71.45454545454545,0.24706266695829132,0,1,1,0
100,1898,1,R_5KirV7a7kD8YSel,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,1,1,1,1,1,10,10,10,10,10,7,3,1,1,1,5,1,purple,1,1,1,2,1,2,2,6,1,1,1,1,1,1,3,1,1,1,4,4,4,1,2,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,7,2,4,1,1,1,4,3,3,1,1,2,1,1,1,4,4,4,4,4,2,1,1,4,1,1,4,NA,4,1,4,1,4,4,4,2,5,5,6,6,4,6,6,6,5,5,6,3,0,1,0,1,0,0,3,NA,NA,2,1,0,0,0,0,0,0,0,-99,1,-99,1,1,3.625,6.871,8.402,2,3,0,0,1,0,-99,0,0,0,0,1,0,-99,99,107,iP6055b56edd9a0cc0,B,TRUE,TRUE,TRUE,3,1898,100,100,100,100,50,100,85,100,100,100,100,100,95,100,100,100,100,90,45,100,15,100,80,100,75,70,90,100,100,50,100,100,100,100,5,40,50,5,50,0,75,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,40,90,100,100,0,100,30,75,60,0,50,50,85,75,100,100,75,75,50,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.22222222222224,0,001001,1,Rehab (1),Oppose,3,NA,3,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Favor,Favor,2,2,4,4,4,4,3.3333333333333335,0,0,0,0,1,0,0,0,1,1,0,0,1.591230669513437,97.22222222222224,1.58701336986004,97.22222222222224,1.5877807613414006,0,0,1,0
100,2085,1,R_5QL8RLbewuuuO6C,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,10,10,10,9,10,1,3,2,1,1,5,1,Purple,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,3,3,3,4,3,1,3,4,3,1,1,1,1,1,2,2,2,3,2,2,2,2,2,1,4,4,1,1,4,3,3,1,2,4,4,1,3,2,1,1,1,1,4,3,4,3,1,3,2,1,4,1,1,4,NA,2,2,2,3,4,2,4,3,3,3,6,6,6,6,6,6,6,5,6,3,1,0,0,1,0,0,2,2,NA,3,0,0,1,0,0,0,0,0,-99,6,-99,2,1,1.992,9.81,10.443,5,2,1,0,0,0,-99,1,0,0,0,0,0,-99,1132,1187,iPdb7313ce9b5ce333,A,TRUE,TRUE,TRUE,3,2085,50,100,50,50,10,50,50,50,50,50,50,50,100,100,50,50,90,50,0,100,90,70,0,100,20,50,100,50,90,70,50,90,100,100,50,0,50,50,50,20,50,50,90,50,50,80,10,0,50,0,70,50,50,50,90,50,100,50,0,50,80,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,100001,7,Punish (7),Oppose,3,NA,3,Favor,Strongly favor,Strongly favor,Strongly favor,Favor,Don't know,2,NA,3,4,4,4,3.4,0.7,0.8366600265340756,0,0,0,1,0,1,3,3,0,0,0.7989793349833675,81.11111111111111,0.7479868775068499,82,0.7957532551730957,1,0,1,0
100,2340,1,R_3642J75JGxSO4UW,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,NA,NA,NA,4,1,1,1,1,1,8,10,10,10,10,5,2,1,4,1,1,2,Purple,2,2,2,3,1,2,2,2,2,2,1,1,1,3,1,2,1,3,4,1,1,5,3,3,4,1,1,1,2,1,2,3,2,2,2,2,2,1,2,4,7,1,1,7,2,3,1,1,1,3,4,2,1,3,1,2,4,4,3,2,1,1,3,2,3,3,4,2,2,4,NA,3,4,2,3,2,2,3,3,2,2,4,6,4,6,6,6,6,5,6,3,1,0,0,1,0,0,1,NA,2,3,1,0,0,0,0,0,0,0,-99,5,Christin,NA,3,1.557,3.998,4.669,4,2,0,1,0,0,-99,1,0,0,0,0,0,-99,2567,2757,iPb8a8494784573a60,B,TRUE,TRUE,TRUE,3,2340,50,100,50,50,49,0,51,49,97,11,50,76,83,51,44,51,87,30,41,100,0,100,77,100,14,50,94,0,0,55,81,49,0,0,50,92,11,90,0,0,50,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,51,50,100,68,0,93,50,15,50,51,50,100,98,91,50,100,100,66,50,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.111111111111114,1,100001,3,Rehab (3),Favor,2,1,1.5,Strongly favor,Strongly oppose,Strongly favor,Favor,Favor,Favor,2,2,4,1,4,3,2.6666666666666665,1.4666666666666666,1.2110601416389966,0,0,1,0,1,0,4,4,0,1,-0.6004719274712071,55.111111111111114,-0.6060282894631254,55.111111111111114,-0.6033026316351503,1,0,1,0
100,1726,1,R_6V7w6qy1sfOAxN4,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,NA,NA,NA,4,1,1,2,2,1,10,10,10,10,10,6,4,4,3,2,2,5,purple,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,3,1,1,4,4,4,1,1,4,3,1,1,1,3,1,2,2,3,3,2,2,1,2,2,4,5,4,3,7,3,4,2,3,1,1,3,2,1,1,1,1,2,2,4,3,3,4,2,3,3,3,4,2,1,3,NA,3,2,3,1,3,2,3,3,6,6,5,6,4,6,6,6,5,6,6,3,0,1,0,1,0,0,3,NA,NA,1,1,0,0,0,0,0,0,0,-99,6,-99,2,2,2.795,5.11,6.255,3,2,0,1,0,0,-99,1,0,0,0,0,0,-99,330,48,iP5d84fe6bfad657a8,C,TRUE,TRUE,TRUE,3,1726,100,100,100,100,100,100,25,100,71,50,50,50,100,100,100,100,100,100,80,100,10,100,100,100,5,4,100,100,89,6,100,63,15,5,10,74,21,0,0,5,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,50,100,100,100,100,5,100,0,70,100,85,100,100,100,100,100,60,50,99,1,001100,2,Rehab (2),Strongly oppose,4,2,3,Strongly oppose,Oppose,Favor,Don't know,Favor,Favor,2,2,1,2,3,5,2.5,2.6666666666666665,1.632993161855452,0,0,1,0,0,0,0,0,0,1,1.6837563728162186,98.77777777777776,1.6680228242941404,99,1.680280324105582,0,0,1,1
100,2232,1,R_12JZIvV9SK8u4qJ,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,6,7,6,6,6,2,1,2,2,3,1,2,purple,2,1,1,5,5,3,5,5,5,4,1,2,2,2,1,1,1,1,4,3,4,4,4,4,2,1,1,1,3,1,2,1,2,2,2,2,2,2,2,3,6,3,7,4,1,1,2,1,1,1,1,1,1,2,1,3,4,2,3,4,4,3,3,2,2,2,1,2,1,4,NA,1,1,1,2,3,2,3,2,6,6,4,6,5,6,6,6,6,4,6,2,1,0,0,1,0,0,2,2,NA,2,1,0,0,0,0,0,1,0,-99,2,-99,2,2,3.294,6.633,10.092,2,2,1,0,0,0,-99,1,0,0,0,0,0,-99,1011,1044,iPad721c0567def802,B,TRUE,TRUE,TRUE,3,2232,77,66,74,37,60,87,76,40,100,38,14,21,40,100,100,86,88,93,69,79,30,86,100,98,71,3,25,62,31,42,100,63,100,100,81,26,87,25,96,36,77,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,39,71,73,40,16,97,65,38,67,92,92,100,95,100,76,30,100,62,28,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.11111111111111,1,001100,6,Punish (6),Strongly favor,1,1,1,Favor,Favor,Oppose,Favor,Oppose,Favor,1,2,3,3,2,3,2.3333333333333335,0.4,0.6324555320336759,0,1,0,0,0,1,0,0,0,0,0.02407656982257002,67.11111111111111,0.01890178759994011,67.11111111111111,0.02106941702307522,0,0,1,1
100,1044,1,R_18cH2c2au7dViDL,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,NA,NA,NA,4,2,2,2,2,3,9,9,10,9,9,4,2,4,2,2,2,2,purple,2,1,2,2,2,3,2,4,2,4,1,1,1,1,1,1,1,1,4,4,3,2,3,3,4,1,1,1,1,1,3,1,1,3,1,1,2,2,2,5,5,3,4,2,2,2,3,2,2,2,2,4,1,1,2,2,4,3,3,3,2,3,3,2,3,3,4,2,1,4,NA,4,1,2,2,3,3,4,2,4,4,4,4,4,6,6,6,4,4,6,2,1,0,0,1,0,0,2,3,NA,2,0,0,0,1,0,0,0,0,-99,6,-99,2,1,1.063,2.905,3.333,3,2,0,1,0,0,-99,1,0,0,0,0,0,-99,1805,319,iP4de13f1710c69ee8,C,TRUE,TRUE,TRUE,3,1044,100,100,100,100,100,100,74,100,100,83,100,100,100,100,100,100,100,73,100,100,100,100,100,100,39,44,95,100,90,95,100,100,100,100,100,74,36,76,100,82,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,7,100,1,43,89,100,73,100,91,100,100,100,100,95.36363636363636,0,001001,4,Neutral (4),Favor,2,2,2,Strongly oppose,Favor,Favor,Favor,Favor,Favor,2,2,1,3,3,3,2.3333333333333335,1.2,1.095445115010332,0,0,0,1,0,1,2,2,0,1,1.4944992524241647,95.33333333333331,1.4886447466186308,95.36363636363636,1.4910766729970284,0,0,1,0
